Date,Employee_ID,Employee_Name,Project_ID,Job_Code,Regular_Hours,Overtime_Hours,Total_Hours
2025-06-12,1150,Worker_151,PRJ103,Carpenter,8.0,1,9.0
2025-06-13,1150,Worker_151,PRJ103,Carpenter,8.0,2,10.0
2025-06-16,1150,Worker_151,PRJ103,Carpenter,6.0,0,6.0
2025-06-17,1150,Worker_151,PRJ103,Carpenter,9.0,0,9.0
2025-06-18,1150,Worker_151,PRJ103,Carpenter,7.5,0,7.5
2025-06-19,1150,Worker_151,PRJ103,Carpenter,8.0,2,10.0
2025-06-20,1150,Worker_151,PRJ103,Carpenter,9.0,2,11.0
2025-06-09,1151,Worker_152,PRJ103,Plumber,9.0,0,9.0
2025-06-10,1151,Worker_152,PRJ103,Plumber,9.0,0,9.0
2025-06-11,1151,Worker_152,PRJ103,Plumber,6.0,0,6.0
2025-06-12,1151,Worker_152,PRJ103,Plumber,7.5,0,7.5
2025-06-13,1151,Worker_152,PRJ103,Plumber,8.0,0,8.0
2025-06-16,1151,Worker_152,PRJ103,Plumber,8.0,2,10.0
2025-06-17,1151,Worker_152,PRJ103,Plumber,8.0,0,8.0
2025-06-18,1151,Worker_152,PRJ103,Plumber,6.0,0,6.0
2025-06-19,1151,Worker_152,PRJ103,Plumber,8.0,1,9.0
2025-06-20,1151,Worker_152,PRJ103,Plumber,6.0,0,6.0
2025-06-09,1152,Worker_153,PRJ102,Welder,6.0,0,6.0
2025-06-10,1152,Worker_153,PRJ102,Welder,6.0,0,6.0
2025-06-11,1152,Worker_153,PRJ102,Welder,6.0,0,6.0
2025-06-12,1152,Worker_153,PRJ102,Welder,8.0,1,9.0
2025-06-13,1152,Worker_153,PRJ102,Welder,6.0,0,6.0
2025-06-16,1152,Worker_153,PRJ102,Welder,7.5,0,7.5
2025-06-17,1152,Worker_153,PRJ102,Welder,8.0,0,8.0
2025-06-18,1152,Worker_153,PRJ102,Welder,7.5,0,7.5
2025-06-19,1152,Worker_153,PRJ102,Welder,6.0,0,6.0
2025-06-20,1152,Worker_153,PRJ102,Welder,8.0,0,8.0
2025-06-09,1153,Worker_154,PRJ100,Welder,8.0,0,8.0
2025-06-10,1153,Worker_154,PRJ100,Welder,8.0,0,8.0
2025-06-11,1153,Worker_154,PRJ100,Welder,9.0,2,11.0
2025-06-12,1153,Worker_154,PRJ100,Welder,8.0,1,9.0
2025-06-13,1153,Worker_154,PRJ100,Welder,9.0,1,10.0
2025-06-16,1153,Worker_154,PRJ100,Welder,6.0,0,6.0
2025-06-17,1153,Worker_154,PRJ100,Welder,8.0,0,8.0
2025-06-18,1153,Worker_154,PRJ100,Welder,7.5,0,7.5
2025-06-19,1153,Worker_154,PRJ100,Welder,7.5,0,7.5
2025-06-20,1153,Worker_154,PRJ100,Welder,7.5,0,7.5
2025-06-09,1154,Worker_155,PRJ103,Carpenter,8.0,0,8.0
2025-06-10,1154,Worker_155,PRJ103,Carpenter,7.5,0,7.5
2025-06-11,1154,Worker_155,PRJ103,Carpenter,6.0,0,6.0
2025-06-12,1154,Worker_155,PRJ103,Carpenter,8.0,1,9.0
2025-06-13,1154,Worker_155,PRJ103,Carpenter,8.0,1,9.0
2025-06-16,1154,Worker_155,PRJ103,Carpenter,6.0,0,6.0
2025-06-17,1154,Worker_155,PRJ103,Carpenter,9.0,1,10.0
2025-06-18,1154,Worker_155,PRJ103,Carpenter,6.0,0,6.0
2025-06-19,1154,Worker_155,PRJ103,Carpenter,9.0,1,10.0
2025-06-20,1154,Worker_155,PRJ103,Carpenter,7.5,0,7.5
2025-06-09,1155,Worker_156,PRJ103,Plumber,7.5,0,7.5
2025-06-10,1155,Worker_156,PRJ103,Plumber,6.0,0,6.0
2025-06-11,1155,Worker_156,PRJ103,Plumber,8.0,0,8.0
2025-06-12,1155,Worker_156,PRJ103,Plumber,9.0,2,11.0
2025-06-13,1155,Worker_156,PRJ103,Plumber,6.0,0,6.0
2025-06-16,1155,Worker_156,PRJ103,Plumber,8.0,0,8.0
2025-06-17,1155,Worker_156,PRJ103,Plumber,7.5,0,7.5
2025-06-18,1155,Worker_156,PRJ103,Plumber,8.0,0,8.0
2025-06-19,1155,Worker_156,PRJ103,Plumber,6.0,0,6.0
2025-06-20,1155,Worker_156,PRJ103,Plumber,7.5,0,7.5
2025-06-09,1156,Worker_157,PRJ100,Carpenter,9.0,2,11.0
2025-06-10,1156,Worker_157,PRJ100,Carpenter,8.0,2,10.0
2025-06-11,1156,Worker_157,PRJ100,Carpenter,8.0,0,8.0
2025-06-12,1156,Worker_157,PRJ100,Carpenter,8.0,2,10.0
2025-06-13,1156,Worker_157,PRJ100,Carpenter,9.0,0,9.0
2025-06-16,1156,Worker_157,PRJ100,Carpenter,8.0,1,9.0
2025-06-17,1156,Worker_157,PRJ100,Carpenter,6.0,0,6.0
2025-06-18,1156,Worker_157,PRJ100,Carpenter,9.0,2,11.0
2025-06-19,1156,Worker_157,PRJ100,Carpenter,9.0,0,9.0
2025-06-20,1156,Worker_157,PRJ100,Carpenter,7.5,0,7.5
2025-06-09,1157,Worker_158,PRJ104,Laborer,7.5,0,7.5
2025-06-10,1157,Worker_158,PRJ104,Laborer,9.0,2,11.0
2025-06-11,1157,Worker_158,PRJ104,Laborer,8.0,2,10.0
2025-06-12,1157,Worker_158,PRJ104,Laborer,8.0,1,9.0
2025-06-13,1157,Worker_158,PRJ104,Laborer,8.0,2,10.0
2025-06-16,1157,Worker_158,PRJ104,Laborer,8.0,1,9.0
2025-06-17,1157,Worker_158,PRJ104,Laborer,8.0,0,8.0
2025-06-18,1157,Worker_158,PRJ104,Laborer,6.0,0,6.0
2025-06-19,1157,Worker_158,PRJ104,Laborer,8.0,2,10.0
2025-06-20,1157,Worker_158,PRJ104,Laborer,8.0,0,8.0
2025-06-09,1158,Worker_159,PRJ102,Electrician,8.0,0,8.0
2025-06-10,1158,Worker_159,PRJ102,Electrician,8.0,0,8.0
2025-06-11,1158,Worker_159,PRJ102,Electrician,6.0,0,6.0
2025-06-12,1158,Worker_159,PRJ102,Electrician,8.0,2,10.0
2025-06-13,1158,Worker_159,PRJ102,Electrician,9.0,0,9.0
2025-06-16,1158,Worker_159,PRJ102,Electrician,7.5,0,7.5
2025-06-17,1158,Worker_159,PRJ102,Electrician,8.0,1,9.0
2025-06-18,1158,Worker_159,PRJ102,Electrician,8.0,1,9.0
2025-06-19,1158,Worker_159,PRJ102,Electrician,8.0,2,10.0
2025-06-20,1158,Worker_159,PRJ102,Electrician,7.5,0,7.5
2025-06-09,1159,Worker_160,PRJ103,Electrician,7.5,0,7.5
2025-06-10,1159,Worker_160,PRJ103,Electrician,9.0,2,11.0
2025-06-11,1159,Worker_160,PRJ103,Electrician,9.0,0,9.0
2025-06-12,1159,Worker_160,PRJ103,Electrician,6.0,0,6.0
2025-06-13,1159,Worker_160,PRJ103,Electrician,8.0,0,8.0
2025-06-16,1159,Worker_160,PRJ103,Electrician,6.0,0,6.0
2025-06-17,1159,Worker_160,PRJ103,Electrician,6.0,0,6.0
2025-06-18,1159,Worker_160,PRJ103,Electrician,6.0,0,6.0
2025-06-19,1159,Worker_160,PRJ103,Electrician,8.0,1,9.0
2025-06-20,1159,Worker_160,PRJ103,Electrician,8.0,1,9.0
2025-06-09,1160,Worker_161,PRJ101,Carpenter,8.0,1,9.0
2025-06-10,1160,Worker_161,PRJ101,Carpenter,7.5,0,7.5
2025-06-11,1160,Worker_161,PRJ101,Carpenter,8.0,0,8.0
2025-06-12,1160,Worker_161,PRJ101,Carpenter,8.0,0,8.0
2025-06-13,1160,Worker_161,PRJ101,Carpenter,8.0,0,8.0
2025-06-16,1160,Worker_161,PRJ101,Carpenter,7.5,0,7.5
2025-06-17,1160,Worker_161,PRJ101,Carpenter,9.0,0,9.0
2025-06-18,1160,Worker_161,PRJ101,Carpenter,6.0,0,5.5
2025-06-19,1160,Worker_161,PRJ101,Carpenter,8.0,1,9.0
2025-06-20,1160,Worker_161,PRJ101,Carpenter,8.0,1,9.0
2025-06-09,1161,Worker_162,PRJ102,Welder,8.0,0,8.0
2025-06-10,1161,Worker_162,PRJ102,Welder,7.5,0,7.5
2025-06-11,1161,Worker_162,PRJ102,Welder,7.5,0,7.5
2025-06-12,1161,Worker_162,PRJ102,Welder,6.0,0,6.0
2025-06-13,1161,Worker_162,PRJ102,Welder,8.0,0,8.0
2025-06-16,1161,Worker_162,PRJ102,Welder,7.5,0,7.5
2025-06-17,1161,Worker_162,PRJ102,Welder,6.0,0,7.0
2025-06-18,1161,Worker_162,PRJ102,Welder,6.0,0,6.0
2025-06-19,1161,Worker_162,PRJ102,Welder,9.0,2,11.0
2025-06-20,1161,Worker_162,PRJ102,Welder,8.0,1,9.0
2025-06-09,1162,Worker_163,PRJ102,Carpenter,7.5,0,7.5
2025-06-10,1162,Worker_163,PRJ102,Carpenter,8.0,0,8.0
2025-06-11,1162,Worker_163,PRJ102,Carpenter,8.0,2,10.0
2025-06-12,1162,Worker_163,PRJ102,Carpenter,8.0,0,8.0
2025-06-13,1162,Worker_163,PRJ102,Carpenter,8.0,1,9.0
2025-06-16,1162,Worker_163,PRJ102,Carpenter,8.0,1,9.0
2025-06-17,1162,Worker_163,PRJ102,Carpenter,8.0,1,9.0
2025-06-18,1162,Worker_163,PRJ102,Carpenter,8.0,2,10.0
2025-06-19,1162,Worker_163,PRJ102,Carpenter,6.0,0,6.0
2025-06-20,1162,Worker_163,PRJ102,Carpenter,9.0,1,10.0
2025-06-09,1163,Worker_164,PRJ100,Electrician,8.0,1,9.0
2025-06-10,1163,Worker_164,PRJ100,Electrician,6.0,0,6.0
2025-06-11,1163,Worker_164,PRJ100,Electrician,9.0,0,9.0
2025-06-12,1163,Worker_164,PRJ100,Electrician,7.5,0,7.5
2025-06-13,1163,Worker_164,PRJ100,Electrician,6.0,0,6.0
2025-06-16,1163,Worker_164,PRJ100,Electrician,7.5,0,7.5
2025-06-17,1163,Worker_164,PRJ100,Electrician,7.5,0,7.5
2025-06-18,1163,Worker_164,PRJ100,Electrician,9.0,0,9.0
2025-06-19,1163,Worker_164,PRJ100,Electrician,6.0,0,6.0
2025-06-20,1163,Worker_164,PRJ100,Electrician,6.0,0,6.0
2025-06-09,1164,Worker_165,PRJ104,Electrician,8.0,1,9.0
2025-06-10,1164,Worker_165,PRJ104,Electrician,8.0,1,9.0
2025-06-11,1164,Worker_165,PRJ104,Electrician,8.0,0,8.0
2025-06-12,1164,Worker_165,PRJ104,Electrician,8.0,1,9.0
2025-06-13,1164,Worker_165,PRJ104,Electrician,7.5,0,7.5
2025-06-16,1164,Worker_165,PRJ104,Electrician,8.0,2,10.0
2025-06-17,1164,Worker_165,PRJ104,Electrician,9.0,2,11.0
2025-06-18,1164,Worker_165,PRJ104,Electrician,8.0,0,8.0
2025-06-19,1164,Worker_165,PRJ104,Electrician,6.0,0,6.0
2025-06-20,1164,Worker_165,PRJ104,Electrician,9.0,2,11.0
2025-06-09,1165,Worker_166,PRJ104,Welder,7.5,0,7.5
2025-06-10,1165,Worker_166,PRJ104,Welder,7.5,0,7.5
2025-06-11,1165,Worker_166,PRJ104,Welder,8.0,1,9.0
2025-06-12,1165,Worker_166,PRJ104,Welder,9.0,1,10.0
2025-06-13,1165,Worker_166,PRJ104,Welder,7.5,0,7.5
2025-06-16,1165,Worker_166,PRJ104,Welder,8.0,0,8.0
2025-06-17,1165,Worker_166,PRJ104,Welder,6.0,0,6.0
2025-06-18,1165,Worker_166,PRJ104,Welder,8.0,1,9.0
2025-06-19,1165,Worker_166,PRJ104,Welder,9.0,0,9.0
2025-06-20,1165,Worker_166,PRJ104,Welder,8.0,0,8.0
2025-06-09,1166,Worker_167,PRJ104,Laborer,8.0,2,10.0
2025-06-10,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-11,1166,Worker_167,PRJ104,Laborer,9.0,0,9.0
2025-06-12,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-13,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-16,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-17,1166,Worker_167,PRJ104,Laborer,6.0,0,6.0
2025-06-18,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-19,1166,Worker_167,PRJ104,Laborer,9.0,0,9.0
2025-06-20,1166,Worker_167,PRJ104,Laborer,8.0,0,8.0
2025-06-09,1167,Worker_168,PRJ100,Electrician,7.5,0,7.5
2025-06-10,1167,Worker_168,PRJ100,Electrician,6.0,0,6.0
2025-06-11,1167,Worker_168,PRJ100,Electrician,8.0,0,8.0
2025-06-12,1167,Worker_168,PRJ100,Electrician,8.0,1,9.0
2025-06-13,1167,Worker_168,PRJ100,Electrician,8.0,1,9.0
2025-06-16,1167,Worker_168,PRJ100,Electrician,8.0,1,9.0
2025-06-17,1167,Worker_168,PRJ100,Electrician,8.0,0,8.0
2025-06-18,1167,Worker_168,PRJ100,Electrician,8.0,0,8.0
2025-06-19,1167,Worker_168,PRJ100,Electrician,6.0,0,6.0
2025-06-20,1167,Worker_168,PRJ100,Electrician,8.0,1,9.0
2025-06-09,1168,Worker_169,PRJ101,Welder,7.5,0,7.5
2025-06-10,1168,Worker_169,PRJ101,Welder,7.5,0,7.5
2025-06-11,1168,Worker_169,PRJ101,Welder,8.0,0,8.0
2025-06-12,1168,Worker_169,PRJ101,Welder,9.0,0,9.0
2025-06-13,1168,Worker_169,PRJ101,Welder,8.0,2,10.0
2025-06-16,1168,Worker_169,PRJ101,Welder,8.0,0,8.0
2025-06-17,1168,Worker_169,PRJ101,Welder,8.0,0,8.0
2025-06-18,1168,Worker_169,PRJ101,Welder,7.5,0,7.5
2025-06-19,1168,Worker_169,PRJ101,Welder,8.0,0,8.0
2025-06-20,1168,Worker_169,PRJ101,Welder,8.0,0,8.0
2025-06-09,1169,Worker_170,PRJ104,Carpenter,8.0,2,10.0
2025-06-10,1169,Worker_170,PRJ104,Carpenter,8.0,0,8.0
2025-06-11,1169,Worker_170,PRJ104,Carpenter,8.0,0,8.0
2025-06-12,1169,Worker_170,PRJ104,Carpenter,8.0,1,9.0
2025-06-13,1169,Worker_170,PRJ104,Carpenter,8.0,0,8.0
2025-06-16,1169,Worker_170,PRJ104,Carpenter,8.0,2,10.0
2025-06-17,1169,Worker_170,PRJ104,Carpenter,8.0,0,8.0
2025-06-18,1169,Worker_170,PRJ104,Carpenter,8.0,0,8.0
2025-06-19,1169,Worker_170,PRJ104,Carpenter,7.5,0,7.5
2025-06-20,1169,Worker_170,PRJ104,Carpenter,7.5,0,7.5
2025-06-09,1170,Worker_171,PRJ100,Welder,8.0,2,10.0
2025-06-10,1170,Worker_171,PRJ100,Welder,6.0,0,6.0
2025-06-11,1170,Worker_171,PRJ100,Welder,8.0,2,10.0
2025-06-12,1170,Worker_171,PRJ100,Welder,8.0,1,9.0
2025-06-13,1170,Worker_171,PRJ100,Welder,8.0,0,8.0
2025-06-16,1170,Worker_171,PRJ100,Welder,6.0,0,6.0
2025-06-17,1170,Worker_171,PRJ100,Welder,9.0,0,9.0
2025-06-18,1170,Worker_171,PRJ100,Welder,8.0,2,10.0
2025-06-19,1170,Worker_171,PRJ100,Welder,7.5,0,7.5
2025-06-20,1170,Worker_171,PRJ100,Welder,9.0,0,9.0
2025-06-09,1171,Worker_172,PRJ100,Carpenter,8.0,1,9.0
2025-06-10,1171,Worker_172,PRJ100,Carpenter,8.0,0,8.0
2025-06-11,1171,Worker_172,PRJ100,Carpenter,9.0,0,9.0
2025-06-12,1171,Worker_172,PRJ100,Carpenter,8.0,2,10.0
2025-06-13,1171,Worker_172,PRJ100,Carpenter,7.5,0,7.5
2025-06-16,1171,Worker_172,PRJ100,Carpenter,8.0,2,10.0
2025-06-17,1171,Worker_172,PRJ100,Carpenter,6.0,0,6.0
2025-06-18,1171,Worker_172,PRJ100,Carpenter,8.0,2,10.0
2025-06-19,1171,Worker_172,PRJ100,Carpenter,6.0,0,6.0
2025-06-20,1171,Worker_172,PRJ100,Carpenter,7.5,0,7.5
2025-06-09,1172,Worker_173,PRJ102,Carpenter,8.0,0,8.0
2025-06-10,1172,Worker_173,PRJ102,Carpenter,6.0,0,6.0
2025-06-11,1172,Worker_173,PRJ102,Carpenter,8.0,0,8.0
2025-06-12,1172,Worker_173,PRJ102,Carpenter,7.5,0,7.5
2025-06-13,1172,Worker_173,PRJ102,Carpenter,9.0,1,10.0
2025-06-16,1172,Worker_173,PRJ102,Carpenter,6.0,0,6.0
2025-06-17,1172,Worker_173,PRJ102,Carpenter,8.0,2,10.0
2025-06-18,1172,Worker_173,PRJ102,Carpenter,8.0,0,8.0
2025-06-19,1172,Worker_173,PRJ102,Carpenter,8.0,0,8.0
2025-06-20,1172,Worker_173,PRJ102,Carpenter,6.0,0,6.0
2025-06-09,1173,Worker_174,PRJ101,Welder,8.0,0,8.0
2025-06-10,1173,Worker_174,PRJ101,Welder,7.5,0,7.5
2025-06-11,1173,Worker_174,PRJ101,Welder,8.0,1,9.0
2025-06-12,1173,Worker_174,PRJ101,Welder,8.0,2,10.0
2025-06-13,1173,Worker_174,PRJ101,Welder,8.0,0,8.0
2025-06-16,1173,Worker_174,PRJ101,Welder,7.5,0,7.5
2025-06-17,1173,Worker_174,PRJ101,Welder,8.0,0,8.0
2025-06-18,1173,Worker_174,PRJ101,Welder,7.5,0,7.5
2025-06-19,1173,Worker_174,PRJ101,Welder,8.0,0,8.0
2025-06-20,1173,Worker_174,PRJ101,Welder,9.0,1,10.0
2025-06-09,1174,Worker_175,PRJ103,Electrician,7.5,0,7.5
2025-06-10,1174,Worker_175,PRJ103,Electrician,7.5,0,7.5
2025-06-11,1174,Worker_175,PRJ103,Electrician,8.0,1,9.0
2025-06-12,1174,Worker_175,PRJ103,Electrician,6.0,0,6.0
2025-06-13,1174,Worker_175,PRJ103,Electrician,6.0,0,6.0
2025-06-16,1174,Worker_175,PRJ103,Electrician,8.0,2,10.0
2025-06-17,1174,Worker_175,PRJ103,Electrician,9.0,0,9.0
2025-06-18,1174,Worker_175,PRJ103,Electrician,8.0,0,8.0
2025-06-19,1174,Worker_175,PRJ103,Electrician,8.0,0,8.0
2025-06-20,1174,Worker_175,PRJ103,Electrician,7.5,0,7.5
2025-06-09,1175,Worker_176,PRJ104,Plumber,8.0,0,8.0
2025-06-10,1175,Worker_176,PRJ104,Plumber,8.0,0,8.0
2025-06-11,1175,Worker_176,PRJ104,Plumber,7.5,0,7.5
2025-06-12,1175,Worker_176,PRJ104,Plumber,8.0,2,10.0
2025-06-13,1175,Worker_176,PRJ104,Plumber,7.5,0,7.5
2025-06-16,1175,Worker_176,PRJ104,Plumber,6.0,0,6.0
2025-06-17,1175,Worker_176,PRJ104,Plumber,9.0,0,9.0
2025-06-18,1175,Worker_176,PRJ104,Plumber,7.5,0,7.5
2025-06-19,1175,Worker_176,PRJ104,Plumber,8.0,1,9.0
2025-06-20,1175,Worker_176,PRJ104,Plumber,7.5,0,7.5
2025-06-09,1176,Worker_177,PRJ102,Plumber,8.0,0,8.0
2025-06-10,1176,Worker_177,PRJ102,Plumber,7.5,0,7.5
2025-06-11,1176,Worker_177,PRJ102,Plumber,8.0,0,8.0
2025-06-12,1176,Worker_177,PRJ102,Plumber,8.0,0,8.0
2025-06-13,1176,Worker_177,PRJ102,Plumber,8.0,0,8.0
2025-06-16,1176,Worker_177,PRJ102,Plumber,9.0,0,9.0
2025-06-17,1176,Worker_177,PRJ102,Plumber,7.5,0,7.5
2025-06-18,1176,Worker_177,PRJ102,Plumber,8.0,2,10.0
2025-06-19,1176,Worker_177,PRJ102,Plumber,6.0,0,6.0
2025-06-20,1176,Worker_177,PRJ102,Plumber,6.0,0,6.0
2025-06-09,1177,Worker_178,PRJ102,Welder,8.0,1,9.0
2025-06-10,1177,Worker_178,PRJ102,Welder,8.0,1,9.0
2025-06-11,1177,Worker_178,PRJ102,Welder,7.5,0,7.5
2025-06-12,1177,Worker_178,PRJ102,Welder,7.5,0,7.5
2025-06-13,1177,Worker_178,PRJ102,Welder,8.0,0,8.0
2025-06-16,1177,Worker_178,PRJ102,Welder,7.5,0,7.5
2025-06-17,1177,Worker_178,PRJ102,Welder,7.5,0,7.5
2025-06-18,1177,Worker_178,PRJ102,Welder,9.0,0,9.0
2025-06-19,1177,Worker_178,PRJ102,Welder,6.0,0,6.0
2025-06-20,1177,Worker_178,PRJ102,Welder,7.5,0,7.5
2025-06-09,1178,Worker_179,PRJ101,Carpenter,7.5,0,7.5
2025-06-10,1178,Worker_179,PRJ101,Carpenter,8.0,1,9.0
2025-06-11,1178,Worker_179,PRJ101,Carpenter,8.0,0,8.0
2025-06-12,1178,Worker_179,PRJ101,Carpenter,6.0,0,6.0
2025-06-13,1178,Worker_179,PRJ101,Carpenter,9.0,1,10.0
2025-06-16,1178,Worker_179,PRJ101,Carpenter,8.0,1,9.0
2025-06-17,1178,Worker_179,PRJ101,Carpenter,7.5,0,7.5
2025-06-18,1178,Worker_179,PRJ101,Carpenter,8.0,0,8.0
2025-06-19,1178,Worker_179,PRJ101,Carpenter,8.0,1,9.0
2025-06-20,1178,Worker_179,PRJ101,Carpenter,8.0,0,8.0
2025-06-09,1179,Worker_180,PRJ104,Laborer,8.0,2,10.0
2025-06-10,1179,Worker_180,PRJ104,Laborer,7.5,0,7.5
2025-06-11,1179,Worker_180,PRJ104,Laborer,8.0,0,8.0
2025-06-12,1179,Worker_180,PRJ104,Laborer,6.0,0,6.0
2025-06-13,1179,Worker_180,PRJ104,Laborer,8.0,1,9.0
2025-06-16,1179,Worker_180,PRJ104,Laborer,6.0,0,6.0
2025-06-17,1179,Worker_180,PRJ104,Laborer,7.5,0,7.5
2025-06-18,1179,Worker_180,PRJ104,Laborer,7.5,0,7.5
2025-06-19,1179,Worker_180,PRJ104,Laborer,6.0,0,6.0
2025-06-20,1179,Worker_180,PRJ104,Laborer,9.0,2,11.0
2025-06-09,1180,Worker_181,PRJ102,Carpenter,9.0,0,9.0
2025-06-10,1180,Worker_181,PRJ102,Carpenter,7.5,0,7.5
2025-06-11,1180,Worker_181,PRJ102,Carpenter,9.0,1,10.0
2025-06-12,1180,Worker_181,PRJ102,Carpenter,7.5,0,7.5
2025-06-13,1180,Worker_181,PRJ102,Carpenter,9.0,1,10.0
2025-06-16,1180,Worker_181,PRJ102,Carpenter,8.0,0,8.0
2025-06-17,1180,Worker_181,PRJ102,Carpenter,8.0,1,9.0
2025-06-18,1180,Worker_181,PRJ102,Carpenter,8.0,1,9.0
2025-06-19,1180,Worker_181,PRJ102,Carpenter,8.0,0,8.0
2025-06-20,1180,Worker_181,PRJ102,Carpenter,8.0,0,8.0
2025-06-09,1181,Worker_182,PRJ104,Laborer,8.0,0,8.0
2025-06-10,1181,Worker_182,PRJ104,Laborer,9.0,2,11.0
2025-06-11,1181,Worker_182,PRJ104,Laborer,6.0,0,6.0
2025-06-12,1181,Worker_182,PRJ104,Laborer,8.0,0,8.0
2025-06-13,1181,Worker_182,PRJ104,Laborer,9.0,0,9.0
2025-06-16,1181,Worker_182,PRJ104,Laborer,8.0,1,9.0
2025-06-17,1181,Worker_182,PRJ104,Laborer,7.5,0,7.5
2025-06-18,1181,Worker_182,PRJ104,Laborer,7.5,0,7.5
2025-06-19,1181,Worker_182,PRJ104,Laborer,9.0,2,11.0
2025-06-20,1181,Worker_182,PRJ104,Laborer,8.0,2,10.0
2025-06-09,1182,Worker_183,PRJ104,Laborer,7.5,0,7.5
2025-06-10,1182,Worker_183,PRJ104,Laborer,8.0,0,8.0
2025-06-11,1182,Worker_183,PRJ104,Laborer,7.5,0,7.5
2025-06-12,1182,Worker_183,PRJ104,Laborer,8.0,2,10.0
2025-06-13,1182,Worker_183,PRJ104,Laborer,9.0,0,9.0
2025-06-16,1182,Worker_183,PRJ104,Laborer,9.0,0,9.0
2025-06-17,1182,Worker_183,PRJ104,Laborer,6.0,0,6.0
2025-06-18,1182,Worker_183,PRJ104,Laborer,7.5,0,7.5
2025-06-19,1182,Worker_183,PRJ104,Laborer,6.0,0,6.0
2025-06-20,1182,Worker_183,PRJ104,Laborer,6.0,0,6.0
2025-06-09,1183,Worker_184,PRJ101,Laborer,8.0,0,8.0
2025-06-10,1183,Worker_184,PRJ101,Laborer,6.0,0,6.0
2025-06-11,1183,Worker_184,PRJ101,Laborer,7.5,0,7.5
2025-06-12,1183,Worker_184,PRJ101,Laborer,8.0,1,9.0
2025-06-13,1183,Worker_184,PRJ101,Laborer,6.0,0,6.0
2025-06-16,1183,Worker_184,PRJ101,Laborer,8.0,2,10.0
2025-06-17,1183,Worker_184,PRJ101,Laborer,8.0,1,9.0
2025-06-18,1183,Worker_184,PRJ101,Laborer,8.0,2,10.0
2025-06-19,1183,Worker_184,PRJ101,Laborer,8.0,2,10.0
2025-06-20,1183,Worker_184,PRJ101,Laborer,8.0,0,8.0
2025-06-09,1184,Worker_185,PRJ100,Plumber,8.0,1,9.0
2025-06-10,1184,Worker_185,PRJ100,Plumber,8.0,0,8.0
2025-06-11,1184,Worker_185,PRJ100,Plumber,9.0,1,10.0
2025-06-12,1184,Worker_185,PRJ100,Plumber,6.0,0,6.0
2025-06-13,1184,Worker_185,PRJ100,Plumber,8.0,1,9.0
2025-06-16,1184,Worker_185,PRJ100,Plumber,9.0,0,9.0
2025-06-17,1184,Worker_185,PRJ100,Plumber,9.0,2,11.0
2025-06-18,1184,Worker_185,PRJ100,Plumber,8.0,1,9.0
2025-06-19,1184,Worker_185,PRJ100,Plumber,9.0,0,9.0
2025-06-20,1184,Worker_185,PRJ100,Plumber,7.5,0,7.5
2025-06-09,1185,Worker_186,PRJ100,Plumber,6.0,0,6.0
2025-06-10,1185,Worker_186,PRJ100,Plumber,7.5,0,7.5
2025-06-11,1185,Worker_186,PRJ100,Plumber,9.0,2,11.0
2025-06-12,1185,Worker_186,PRJ100,Plumber,8.0,0,8.0
2025-06-13,1185,Worker_186,PRJ100,Plumber,7.5,0,7.5
2025-06-16,1185,Worker_186,PRJ100,Plumber,8.0,0,8.0
2025-06-17,1185,Worker_186,PRJ100,Plumber,7.5,0,7.5
2025-06-18,1185,Worker_186,PRJ100,Plumber,7.5,0,7.5
2025-06-19,1185,Worker_186,PRJ100,Plumber,8.0,2,10.0
2025-06-20,1185,Worker_186,PRJ100,Plumber,8.0,0,8.0
2025-06-09,1186,Worker_187,PRJ102,Electrician,8.0,0,8.0
2025-06-10,1186,Worker_187,PRJ102,Electrician,8.0,0,8.0
2025-06-11,1186,Worker_187,PRJ102,Electrician,8.0,0,8.0
2025-06-12,1186,Worker_187,PRJ102,Electrician,7.5,0,7.5
2025-06-13,1186,Worker_187,PRJ102,Electrician,9.0,1,10.0
2025-06-16,1186,Worker_187,PRJ102,Electrician,9.0,2,11.0
2025-06-17,1186,Worker_187,PRJ102,Electrician,8.0,0,8.0
2025-06-18,1186,Worker_187,PRJ102,Electrician,8.0,2,10.0
2025-06-19,1186,Worker_187,PRJ102,Electrician,8.0,0,8.0
2025-06-20,1186,Worker_187,PRJ102,Electrician,8.0,2,10.0
2025-06-09,1187,Worker_188,PRJ100,Plumber,8.0,2,10.0
2025-06-10,1187,Worker_188,PRJ100,Plumber,8.0,2,10.0
2025-06-11,1187,Worker_188,PRJ100,Plumber,9.0,0,9.0
2025-06-12,1187,Worker_188,PRJ100,Plumber,9.0,2,11.0
2025-06-13,1187,Worker_188,PRJ100,Plumber,8.0,1,9.0
2025-06-16,1187,Worker_188,PRJ100,Plumber,7.5,0,7.5
2025-06-17,1187,Worker_188,PRJ100,Plumber,6.0,0,6.0
2025-06-18,1187,Worker_188,PRJ100,Plumber,8.0,0,8.0
2025-06-19,1187,Worker_188,PRJ100,Plumber,9.0,1,10.0
